84,10
58,65
46,91
52,97
74,94
26,75
49,62
8,45
91,51
73,30
64,55
96,13
76,97
38,98
81,49
60,9
37,35
36,14
26,18
97,45
32,58
63,37
9,44
98,79
15,89
64,85
41,19
21,63
78,36
66,33
93,100
91,36
83,100
96,24
7,8
67,21
15,64
72,90
44,20
36,55
62,32
1,87
97,2
7,64
10,41
67,78
53,36
43,98
37,80
32,96
92,43
11,7
64,4
32,99
11,45
61,83
71,81
91,95
89,73
9,21
99,74
5,3
28,24
47,96
40,54
67,68
23,85
5,27
5,79
1,65
52,80
71,15
92,53
80,98
41,16
11,51
56,37
64,25
43,64
96,57
91,95
27,70
58,69
79,38
4,95
33,62
55,23
36,73
91,57
50,48
61,66
72,67
23,47
25,46
3,96
69,42
62,19
9,8
75,47
29,38
92,64
14,36
79,81
15,56
39,7
63,83
11,74
36,21
56,10
31,37
79,45
8,81
35,69
88,34
44,42
65,18
52,95
80,20
13,22
69,54
29,70
45,49
97,92
23,73
21,16
26,93
71,67
31,96
66,50
61,75
39,21
71,84
38,67
43,21
8,57
88,57
60,47
64,24
19,68
25,38
43,57
31,29
48,9
12,29
36,78
40,7
43,89
24,12
10,42
48,11
24,85
92,76
9,84
85,84
4,4
54,2
4,85
75,59
90,37
58,19
38,87
5,70
40,6
65,15
74,11
64,2
59,28
92,56
40,3
66,5
33,97
97,20
83,18
81,56
1,8
21,41
61,65
52,25
40,64
78,14
6,31
77,93
37,56
63,66
75,65
80,60
43,50
56,96
48,46
50,48
94,81
16,21
44,44
51,92
3,51
64,65
34,93
86,21
38,85
92,98
40,68
100,47
7,83
33,40
54,94
28,66
82,60
86,10
61,33
9,16
10,49
22,44
56,30
66,1
70,88
72,78
66,19
88,100
94,26
54,56
25,48
49,56
25,96
70,39
8,44
82,17
26,52
24,22
25,39
57,5
65,46
35,10
15,41
10,65
71,57
72,52
18,21
97,4
47,76
55,99
1,78
47,79
17,27
72,22
82,93
47,76
75,55
80,71
34,42
10,78
54,14
72,4
8,33
19,70
43,50
54,32
65,90
60,5
52,87
87,29
2,28
57,84
50,83
41,16
77,35
24,1
86,97
55,9
47,61
3,82
87,17
82,37
93,94
13,30
76,61
31,55
17,48
40,86
21,9
5,34
93,76
83,54
57,1
52,81
9,45
86,97
12,51
26,42
93,41
100,91
67,38
64,75
73,98
95,66
47,55
5,100
45,68
87,6
5,81
84,26
14,65
24,81
17,96
9,51
4,82
74,86
6,11
86,31
79,47
78,85
59,2
25,64
62,46
18,81
33,79
58,25
52,89
94,42
47,55
60,20
73,29
63,92
35,50
84,100
54,60
9,42
71,48
40,62
50,7
20,89
95,10
90,71
35,14
83,60
97,85
96,63
81,96
51,63
17,33
90,38
47,38
81,63
48,57
49,1
88,35
2,93
57,45
92,91
26,95
24,100
38,67
94,74
16,49
4,21
62,43
43,75
91,40
6,23
87,33
2,70
61,66
83,76
29,84
25,59
72,75
45,6
31,47
4,78
12,48
51,3
84,3
11,91
52,52
52,75
63,22
74,31
14,59
82,37
70,98
23,8
51,64
83,4
17,97
86,28
95,70
22,91
7,52
30,10
27,89
75,25
80,97
50,11
15,30
72,22
3,20
60,22
91,81
44,51
89,72
70,23
2,84
1,64
39,48
75,78
39,4
71,61
40,59
45,41
85,69
47,98
64,78
25,26
48,78
82,68
17,99
31,70
79,57
66,83
54,82
78,20
35,1
91,73
94,8
83,96
25,94
82,25
87,85
16,35
71,87
11,67
86,96
29,59
11,99
87,51
17,81
4,47
85,5
46,62
66,30
94,68
5,96
53,61
36,86
14,53
98,59
4,23
94,25
98,78
84,16
46,82
44,78
74,4
18,51
97,51
19,34
88,2
70,87
66,53
97,74
94,49
41,44
49,37
6,86
37,50
72,29
11,31
15,32
89,50
28,91
30,51
65,78
3,69
79,16
2,91
81,26
29,7
79,18
36,29
65,47
41,54
77,99
72,37
68,3
94,44
50,11
94,59
32,88
55,8
8,69
52,59
3,25
63,38
46,22
63,69
44,26
32,63
68,15
82,18
26,99
78,28
52,93
5,81
79,6
56,44
77,73
14,37
26,63
14,56
52,58
86,71
55,57
93,29
86,28
100,41
56,40
66,16
46,87
1,100
72,62
98,6
89,46
90,3
37,15
30,91
52,77
2,26
59,77
39,53
81,39
95,73
36,68
59,44
63,57
36,53
80,97
98,95
42,68
78,66
92,14
82,79
81,97
1,81
53,58
73,99
70,32
95,83
95,38
20,9
30,27
44,41
26,11
76,67
53,14
52,69
67,67
71,60
88,97
91,87
48,29
85,78
65,84
53,86
7,88
35,83
97,43
42,99
11,63
15,87
91,35
97,43
9,26
77,5
38,13
100,67
81,1
29,43
68,54
29,75
100,100
65,51
51,12
2,93
58,25
49,60
27,100
24,16
42,24
57,33
28,39
75,10
45,80
58,54
32,40
37,78
76,10
43,32
69,72
67,49
76,68
47,85
74,33
12,47
73,36
54,51
50,9
58,28
13,54
83,18
89,78
53,5
18,87
48,60
32,29
36,84
25,5
17,42
66,39
100,51
71,19
82,48
81,66
1,10
15,45
78,35
64,30
98,31
19,41
31,89
98,19
20,35
23,63
73,76
18,10
11,1
34,86
2,52
83,91
98,85
38,94
41,32
52,39
76,12
93,75
13,84
46,72
60,2
33,2
46,77
8,67
1,69
75,1
29,17
34,6
5,67
20,38
25,61
26,23
69,13
53,33
68,95
73,52
58,43
39,58
87,46
64,3
34,11
87,65
27,44
76,43
83,90
88,81
86,70
32,93
80,45
71,19
15,12
61,59
45,2
99,43
77,1
29,55
98,67
24,34
46,94
16,94
25,91
95,58
66,39
3,14
82,17
81,22
57,68
26,8
27,21
73,43
95,1
47,48
54,6
3,18
55,24
22,18
35,76
11,40
31,58
60,82
67,68
57,46
86,16
45,45
78,68
61,28
24,75
80,59
18,83
20,60
23,10
47,60
80,3
27,54
56,41
52,38
70,70
33,66
22,43
30,49
57,28
21,57
29,32
80,41
89,57
88,18
73,33
61,44
21,78
22,4
97,31
9,3
44,43
70,17
70,60
56,75
8,46
67,89
84,85
70,58
73,62
22,88
29,39
30,82
17,91
46,75
91,17
86,37
87,10
88,88
33,98
87,65
9,67
83,89
76,18
75,51
87,3
55,3
22,82
38,21
30,90
43,34
20,100
37,27
9,46
27,70
23,99
26,23
19,41
19,51
70,81
5,75
5,49
66,83
84,46
86,46
33,40
63,68
10,10
76,26
69,20
60,17
80,98
55,92
70,61
6,32
42,83
87,33
80,23
89,29
15,29
79,29
84,69
31,50
28,86
78,77
29,21
50,80
74,93
26,82
63,9
24,5
34,75
13,52
99,4
77,47
42,6
62,55
53,14
45,24
87,76
64,75
15,87
18,11
86,64
73,33
54,98
73,17
73,16
69,28
90,20
12,6
65,8
9,40
84,23
58,76
97,75
63,34
8,44
52,1
84,29
55,6
94,12
5,46
86,43
24,62
30,22
69,41
6,62
75,99
53,5
60,81
65,27
82,39
1,37
75,28
82,64
63,88
95,83
85,90
33,50
59,21
55,33
70,41
45,11
62,58
92,32
16,99
58,38
30,86
74,18
34,23
12,19
6,49
57,90
51,95
73,16
55,74
30,53
44,64
35,24
71,21
70,70
19,92
89,42
59,24
40,67
22,77
97,95
86,42
87,87
62,82
75,53
89,4
41,13
26,45
39,1
63,66
24,54
80,6
69,35
15,35
69,37
6,79
5,72
30,72
68,96
23,47
58,19
66,53
99,37
89,88
69,93
40,56
55,69
40,27
72,34
32,73
60,80
49,30
57,39
62,33
46,87
39,25
38,32
92,99
60,25
46,46
73,74
48,81
21,26
10,75
5,69
69,83
36,19
22,9
95,93
7,45
48,67
78,23
42,5
89,29
41,84
91,32
23,45
73,3
33,28
22,70
49,48
17,1
56,32
4,41
96,69
87,67
5,94
74,58
67,77
54,36
96,36
30,55
17,20
32,1
68,48
82,8
7,34
98,84
2,98
82,16
79,77
16,5
54,42
21,95
80,25
82,63
12,22
8,90
98,65
40,92
86,10
98,7
62,3
65,71
31,92
52,93
87,76
17,86
47,78
23,22
11,44
87,3
99,7
46,23
58,53
34,30
41,63
88,94
2,49
78,10
3,89
56,59
67,98
95,11
91,22
16,5
77,87
29,96
37,36
96,4
6,23
72,41
14,27
61,89
97,65
75,87
94,72
50,20
71,26
24,29
20,78
34,1
12,1
43,77
90,48
19,61
71,44
23,92
31,85
98,90
71,76
48,33
94,97
12,81
39,1
61,37
35,9
91,89
12,80
56,77
56,73
89,87
26,83
4,93
91,61
3,36
70,86
51,61
49,29
56,71
83,47
71,36
96,45
30,59
13,57
60,89
37,20
69,45
89,74
65,62
56,48
22,65
76,93
65,17
9,19
88,21
13,44
44,3
16,91
44,25
7,10
32,26
15,89
58,86
3,69
62,20
40,64
70,43
24,19
94,67
21,99
79,33
100,35
89,38
30,52
66,40
11,74
16,19
72,34
76,12
91,38
18,61
30,49
39,98
26,53
33,36
89,87
51,49
78,27
65,7
83,41
34,7
93,39
71,100
12,48
65,55
8,98
82,66
94,88
41,77
94,28
28,33
65,32
