520,99
332,82
700,43
311,78
960,57
654,69
779,76
434,76
502,92
194,54
502,78
226,65
633,72
593,30
667,29
890,86
838,57
936,52
612,90
360,92
954,95
463,24
875,62
344,44
296,57
838,17
359,90
26,21
1,35
213,53
336,42
916,55
116,23
203,79
525,77
130,3
772,66
518,15
561,79
156,27
707,54
324,36
216,25
147,51
454,30
121,95
223,84
276,11
640,34
594,65
318,42
83,22
986,9
455,53
381,10
10,56
380,73
980,83
136,43
194,59
918,71
290,83
633,54
477,75
794,98
217,73
968,23
431,17
961,64
732,26
435,70
249,65
731,67
19,68
285,67
33,33
365,80
402,51
937,3
583,10
65,86
467,46
543,11
133,77
157,23
200,13
67,18
971,26
686,36
836,36
730,90
202,42
264,94
412,16
792,6
88,10
430,75
815,82
363,98
834,13
537,2
998,48
348,94
168,19
301,9
3,94
621,3
97,69
315,98
786,22
314,98
181,58
662,39
164,34
870,17
881,20
294,68
554,16
725,86
373,77
187,63
939,10
47,90
126,31
280,90
607,85
742,67
801,51
53,2
531,67
26,53
871,48
331,89
348,46
63,91
687,61
832,23
719,1
82,43
112,14
152,8
665,100
518,69
690,62
317,13
431,13
282,81
957,58
498,23
525,28
244,48
912,6
154,11
9,98
580,38
36,69
108,23
191,48
407,83
858,36
20,71
39,14
918,54
125,44
84,49
144,90
949,12
434,14
892,85
133,41
348,44
102,57
710,87
820,1
255,91
509,6
325,78
507,13
527,35
221,61
707,44
290,27
359,1
404,75
812,75
549,15
908,66
566,74
457,39
15,30
203,4
383,8
217,91
775,56
17,86
940,33
635,57
544,57
118,17
179,4
773,44
463,10
929,88
553,41
719,44
286,42
307,60
282,9
645,52
402,8
53,25
952,50
934,50
376,79
999,87
678,93
794,47
613,40
303,37
46,50
42,20
188,94
987,93
148,56
335,49
323,93
214,90
640,61
40,80
198,17
490,38
404,48
291,49
894,18
94,27
782,84
248,27
478,78
340,58
479,48
989,20
774,59
452,27
648,49
939,84
344,5
851,4
509,30
58,94
282,72
373,82
829,32
625,53
251,14
436,32
146,97
712,59
866,73
926,40
48,6
831,36
99,82
416,51
754,69
115,37
214,28
575,70
849,55
397,99
712,7
116,63
942,19
856,47
842,74
366,78
145,10
338,37
545,45
254,98
823,10
785,7
590,85
121,2
208,76
